headline,section,locations,word_count,snippet,source,subjects,url,desk,date,type,id,abstract
"China, U.S. Drag on Global Manufacturing Revival",Business Day,[],873,"Slower growth in the Chinese and U.S. factory sectors raised worries about global growth on Monday, even though European manufacturers enjoyed a solid start to the year.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-global-economy.html,,2014-02-03,News,52ef37b338f0d82003e25441,
Ex-Marxist Rebel Eyes Centrists in El Salvador Presidential Run-Off,World,[],650,A former Marxist guerrilla leader who fell just shy of an outright victory in El Salvador's presidential election said on Monday he would court centrists ahead of a March run-off vote and ruled out a swing to the radical left.,Reuters,[],http://www.nytimes.com/reuters/2014/02/03/world/03reuters-elsalvador-election.html,,2014-02-03,News,52ef37b238f0d82003e25440,
"Ukraine Leader Said to Rule Out Force, Eye Early Elections",World,[],941,"Ukrainian President Viktor Yanukovich will not use force to clear the streets and may challenge his opponents to early elections if they fail to compromise, according to reported comments by a political ally.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/world/europe/03reuters-ukraine.html,,2014-02-03,News,52ef386638f0d82003e25444,
EU Antitrust Czar Nears End of Term With Dragons to Slay,Business Day,[],976,"The clock is ticking for the European Union's antitrust czar, whose extensive powers put him in the front line of battles with some of the titans of the global economy.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-eu-competition.html,,2014-02-03,News,52ef3d5438f0d82003e2544b,
Goldman Bets on Russian Consumer With Fitness Deal,Business Day,[],459,"Investment bank Goldman Sachs Group Inc is increasing its investment in an upscale chain of fitness clubs founded by a Russian former fencer, betting lifestyle spending will grow despite an economic slowdown and slide in the rouble currency.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-russia-goldman.html,,2014-02-03,News,52ef548538f0d82003e25472,
Italian Manufacturing Keeps Up Steady Growth in January - PMI,Business Day,[],379,"Italian manufacturing activity grew for the seventh straight month in January, a survey showed on Monday, supporting expectations for moderate economic growth at the start of the year.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-italy-pmi.html,,2014-02-03,News,52ef580538f0d82003e25474,
French Manufacturing Decline Eases in January-PMI,Business Day,[],326,"The decline in French manufacturing activity eased in January, a survey showed on Monday, in a positive sign for President Francois Hollande as he launches a new drive to boost competitiveness in the euro zone's second-biggest economy.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-france-pmi.html,,2014-02-03,News,52ef58ba38f0d82003e25475,
German Manufacturing Grows in January at Fastest Rate Since May 2011-PMI,Business Day,[],373,"Rises in new orders, output and employment drove the strongest growth in German manufacturing in January in more than 2-1/2 years, a survey showed on Monday, in a sign Europe's largest economy began the year on a solid footing.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-germany-pmi.html,,2014-02-03,News,52ef5ada38f0d82003e25479,
Nigerian Muslim Cleric Opposed to Boko Haram Shot Dead,World,[],293,"A Nigerian Muslim cleric who openly criticized Islamist sect Boko Haram has been killed in Zaria, hundreds of miles from where the military is fighting insurgents, police said on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/world/africa/03reuters-nigeria-bokoharam.html,,2014-02-03,News,52ef5ada38f0d82003e2547a,
"Euro Zone Factories Enjoy Solid Start to 2014, France Lags Again-PMI",Business Day,[],352,"Euro zone factories enjoyed their strongest month since mid-2011 in January as new orders flooded in, prompting them to take on new staff for the first time in two years, business surveys showed on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-eurozone-pmi.html,,2014-02-03,News,52ef5b9038f0d82003e2547b,
Thailand's Political Crisis: How Events Might Unfold,World,[],772,Thai demonstrators are consolidating efforts to bring down Prime Minister Yingluck Shinawatra and have rejected an election held on Sunday that could renew her mandate.,Reuters,[],http://www.nytimes.com/reuters/2014/02/03/world/asia/03reuters-thailand-protest-scenarios.html,,2014-02-03,News,52ef5da638f0d82003e25481,
UK Manufacturing Growth Eases in January but New Orders Surge-PMI,Business Day,[],389,"The swift upturn in British factory activity eased slightly in January but orders from home and abroad flooded in at a faster rate, a survey showed on Monday, boding well for Britain's economy at the start of the year.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-pmi.html,,2014-02-03,News,52ef634a38f0d82003e25488,
Italy Minister Says Q4 GDP Growth Seen at +0.2-0.3 Percent,Business Day,[],88,"Italy's economy is expected to have posted growth of between 0.2 and 0.3 percent in the fourth quarter of 2013, Labour Minister Enrico Giovannini said on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-italy-economy-growth.html,,2014-02-03,News,52ef695538f0d82003e254b3,
"In Trickle-Down Abenomics, Some Toyota Suppliers Come Up Dry",World,[],951,"Toyota Motor Corp is one of the conspicuous success stories of Japan's radical efforts to revive its economy, with profits rebounding and its 60,000 workers in Japan hoping this year to receive their first base wage rise in six years.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/world/europe/03reuters-toyota-abenomics.html,,2014-02-03,News,52ef6b0538f0d82003e254bb,
Nigerian Former Vice President Defects to Opposition,World,[],261,"Former vice president Atiku Abubakar has defected to Nigeria's main opposition party, adding a heavyweight name to a group that poses an increasing threat to the ruling People's Democratic Party (PDP) in elections next year.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/world/africa/03reuters-nigeria-politics.html,,2014-02-03,News,52ef70a338f0d82003e254ca,
Greek Manufacturing Activity Grows for First Time in Over Four Years,Business Day,[],477,"Greek factory activity grew in January, a survey showed on Monday, marking its first expansion since the country's debt problems came to light in 2009 and plunged the euro zone into a crisis from which it is still recovering.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-greece-pmi.html,,2014-02-03,News,52ef791a38f0d82003e254e0,
Almost Half of European Businesses Say Corruption a Problem,Business Day,[],496,"Corruption is a problem for almost half the companies doing business in Europe, a survey by the European Commission said on Monday, and an increasing number of European Union citizens think it is getting worse.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-eu-corruption.html,,2014-02-03,News,52ef7eb638f0d82003e254e6,
Central Europe Recovery Gains Steam as PMIs Hit Multi-Year Highs,Business Day,[],658,"Central European manufacturing activity gained steam in January and grew at its fastest pace since 2011 in Poland and the Czech Republic, showing a recovery building in the region as growth returns to the euro zone.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-centraleurope-pmi.html,,2014-02-03,News,52ef85c038f0d82003e254f3,
French and Spanish Car Sales Add to European Recovery Signs,Business Day,[],367,"Car sales in France and Spain rose for the fifth straight month in January, suggesting the recovery in Europe's autos market is strengthening following a six-year slump.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-europe-carsales.html,,2014-02-03,News,52ef90fb38f0d82003e25513,
Chrysler U.S. January Sales Up 8 Percent on Jeep Strength,Business Day,[],206,Chrysler Group's U.S. January sales rose 8 percent on the strength of its Jeep and Ram truck brands.,Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-autos-usasales.html,,2014-02-03,News,52ef980a38f0d82003e2551f,
Indian Political Parties Vie Over Largesse Before Elections,World,[],674,"India's political parties are unveiling populist measures in a competition to win over voters before a national election due in two months, even though the domestic economy is struggling to recover from the worst slowdown in a decade.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/world/asia/03reuters-india-politics.html,,2014-02-03,News,52ef9e5838f0d82003e25528,
Bernanke Starts New Job at Brookings After Weekend Off,Business Day,[],1018,"Former Federal Reserve Chairman Ben Bernanke began his new job at the Brookings Institution on Monday, wasting no time getting back to work just three days after ending his tenure as head of the world's most powerful central bank.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-usa-bernanke-brookings.html,,2014-02-03,News,52efa6c638f0d82003e2553b,
"Factory, Construction Spending Data Hint at Slowing Economy",Business Day,[],787,"U.S. manufacturing activity slowed sharply in January on the back of the biggest drop in new orders in 33 years while construction spending barely rose in December, pointing to some loss of steam in the economy.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-economy-construction.html,,2014-02-03,News,52efaff838f0d82003e2554e,
Manufacturing Growth Slows in Jan as New Orders Plunge: ISM,Business Day,[],236,"Manufacturing grew at a substantially slower pace in January as new order growth plunged by the most in 33 years, driving overall factory activity to an eight-month low, an industry report showed on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/02/03/business/03reuters-usa-economy-manufacturing.html,,2014-02-03,News,52efb0a138f0d82003e2554f,
Obama Warns Putin Against Military Intervention in Ukraine,Business Day,[],909,U.S. President Barack Obama has warned Russia against any military intervention in Ukraine after the country's new leaders accused Moscow of deploying forces in the Crimea region.,Reuters,[],http://www.nytimes.com/reuters/2014/03/01/business/01reuters-ukraine-crisis-obama-costs.html,,2014-03-01,News,53117bc838f0d828e1cd4622,
At Least 13 Killed in North Yemen Clashes-Security Source,World,[],445,"At least 13 people died when Shi'ite Muslim fighters clashed with security forces in northern Yemen on Friday, government sources said, underlining the chaos still gripping the country two years after mass protests ousted its leader.",Reuters,[],http://www.nytimes.com/reuters/2014/03/01/world/middleeast/01reuters-yemen-violence.html,,2014-03-01,News,53117d3038f0d828e1cd4626,
Turkish Parliament Votes to Shut Schools Run by Erdogan Rival,World,[],580,"Turkey's parliament has voted to close private preparatory schools, many of which are a source of income and influence for an Islamic cleric accused by Prime Minister Tayyip Erdogan of covertly seeking to topple him.",Reuters,[],http://www.nytimes.com/reuters/2014/03/01/world/europe/01reuters-turkey-corruption.html,,2014-03-01,News,5311a48f38f0d828e1cd4646,
Upbeat Buffett Eyes Big Acquisitions After Record Berkshire Profit,Business Day,[],879,"Warren Buffett on Saturday signaled he plans to make more large acquisitions for Berkshire Hathaway Inc to expand his conglomerate, which posted a record profit in 2013 with the help of a recovering U.S. economy.",Reuters,[],http://www.nytimes.com/reuters/2014/03/01/business/01reuters-berkshire-results.html,,2014-03-01,News,5311e10a38f0d828e1cd4698,
Upbeat Buffett Eyes Big Acquisitions After Record Berkshire Profit,Business Day,[],882,"Warren Buffett on Saturday signalled he plans to make more large acquisitions for Berkshire Hathaway Inc to expand his conglomerate, which posted a record profit in 2013 with the help of a recovering U.S. economy.",Reuters,[],http://www.nytimes.com/reuters/2014/03/01/business/01reuters-nerkshire-results.html,,2014-03-01,News,5311e10a38f0d828e1cd4697,
